setup_ko,setup_move,atk_mul,target_ko,turns_after_1_setup
번치코,칼춤,2,윈디(히스이),2
번치코,칼춤,2,캥카,2
번치코,칼춤,2,꿈트렁,2
번치코,칼춤,2,에써르(암컷),2
번치코,칼춤,2,후딘,2
번치코,칼춤,2,드래캄,2
라이츄,나쁜음모,2,보만다,3
라이츄,나쁜음모,2,한카리아스,3
라이츄,나쁜음모,2,누리레느,2
라이츄,나쁜음모,2,갑주무사,2
라이츄,나쁜음모,2,하마돈,3
라이츄,나쁜음모,2,루카리오,2
라이츄,나쁜음모,2,드닐레이브,2
라이츄,나쁜음모,2,브리두라스,2
라이츄,나쁜음모,2,타부자고,3
라이츄,나쁜음모,2,따라큐,3
라이츄,나쁜음모,2,고릴타,3
라이츄,나쁜음모,2,킬가르도,3
라이츄,나쁜음모,2,마스카나,2
라이츄,나쁜음모,2,갸라도스,2
라이츄,나쁜음모,2,아머까오,2
라이츄,나쁜음모,2,킬라플로르,3
라이츄,나쁜음모,2,대쓰여너,2
라이츄,나쁜음모,2,리자몽,2
라이츄,나쁜음모,2,포푸니크,3
라이츄,나쁜음모,2,개굴닌자,2
라이츄,나쁜음모,2,에이스번,3
라이츄,나쁜음모,2,알로라 나인테일,3
라이츄,나쁜음모,2,에써르(수컷),3
라이츄,나쁜음모,2,워시로토무,3
라이츄,나쁜음모,2,불카모스,3
라이츄,나쁜음모,2,빠르모트,2
라이츄,나쁜음모,2,라우드본,3
라이츄,나쁜음모,2,삼삼드래,2
라이츄,나쁜음모,2,메타그로스,3
라이츄,나쁜음모,2,망나뇽,3
라이츄,나쁜음모,2,님피아,4
라이츄,나쁜음모,2,히트로토무,3
라이츄,나쁜음모,2,거북왕,2
라이츄,나쁜음모,2,대도각참,2
라이츄,나쁜음모,2,팬텀,2
라이츄,나쁜음모,2,마폭시,3
라이츄,나쁜음모,2,엠페르트,2
라이츄,나쁜음모,2,번치코,2
라이츄,나쁜음모,2,대짱이,2
라이츄,나쁜음모,2,블래키,3
라이츄,나쁜음모,2,다크펫,2
라이츄,나쁜음모,2,더시마사리,2
라이츄,나쁜음모,2,핫삼,3
라이츄,나쁜음모,2,오롱털,3
라이츄,나쁜음모,2,픽시,3
라이츄,나쁜음모,2,카디나르마,3
라이츄,나쁜음모,2,앱솔,2
라이츄,나쁜음모,2,찌리배리,4
라이츄,나쁜음모,2,맘모꾸리,2
라이츄,나쁜음모,2,파라블레이즈,3
라이츄,나쁜음모,2,패리퍼,2
라이츄,나쁜음모,2,찌르호크,2
라이츄,나쁜음모,2,대검귀,2
라이츄,나쁜음모,2,마기라스,2
라이츄,나쁜음모,2,이어롭,2
라이츄,나쁜음모,2,플라엣테,3
라이츄,나쁜음모,2,배바닐라,2
라이츄,나쁜음모,2,드래펄트,3
라이츄,나쁜음모,2,입치트,2
라이츄,나쁜음모,2,메가니움,4
라이츄,나쁜음모,2,메타몽,2
라이츄,나쁜음모,2,이상해꽃,5
라이츄,나쁜음모,2,밀로틱,3
라이츄,나쁜음모,2,스코빌런,3
라이츄,나쁜음모,2,아쿠스타,2
라이츄,나쁜음모,2,몰드류,2
라이츄,나쁜음모,2,조로아크(히스이),2
라이츄,나쁜음모,2,미끄래곤(히스이),3
라이츄,나쁜음모,2,잠만보,3
라이츄,나쁜음모,2,무장조,3
라이츄,나쁜음모,2,클레스퍼트라,2
라이츄,나쁜음모,2,창파나이트,2
라이츄,나쁜음모,2,우츠보트,4
라이츄,나쁜음모,2,가라르야도킹,3
라이츄,나쁜음모,2,깜까미,2
라이츄,나쁜음모,2,엘풍,3
라이츄,나쁜음모,2,저승갓숭,3
라이츄,나쁜음모,2,스트린더(하이),3
라이츄,나쁜음모,2,샤미드,3
라이츄,나쁜음모,2,사마자르,2
라이츄,나쁜음모,2,인텔리레온,2
라이츄,나쁜음모,2,깨비물거미,2
라이츄,나쁜음모,2,가디안,3
라이츄,나쁜음모,2,왕구리,2
라이츄,나쁜음모,2,엘레이드,3
라이츄,나쁜음모,2,브리무음,3
라이츄,나쁜음모,2,눈여아,2
라이츄,나쁜음모,2,어흥염,2
라이츄,나쁜음모,2,마릴리,2
라이츄,나쁜음모,2,올리르바,3
라이츄,나쁜음모,2,스트린더(로우),3
라이츄,나쁜음모,2,펜드라,2
라이츄,나쁜음모,2,화염레오,2
라이츄,나쁜음모,2,윈디(히스이),2
라이츄,나쁜음모,2,캥카,2
라이츄,나쁜음모,2,꿈트렁,2
라이츄,나쁜음모,2,에써르(암컷),3
라이츄,나쁜음모,2,후딘,3
라이츄,나쁜음모,2,드래캄,4
핫삼,칼춤,2,보만다,4
핫삼,칼춤,2,한카리아스,3
핫삼,칼춤,2,누리레느,3
핫삼,칼춤,2,갑주무사,2
핫삼,칼춤,2,하마돈,3
핫삼,칼춤,2,루카리오,2
핫삼,칼춤,2,드닐레이브,2
핫삼,칼춤,2,브리두라스,3
핫삼,칼춤,2,타부자고,3
핫삼,칼춤,2,따라큐,2
핫삼,칼춤,2,고릴타,2
핫삼,칼춤,2,킬가르도,3
핫삼,칼춤,2,마스카나,2
핫삼,칼춤,2,갸라도스,3
핫삼,칼춤,2,아머까오,4
핫삼,칼춤,2,킬라플로르,3
핫삼,칼춤,2,대쓰여너,3
핫삼,칼춤,2,리자몽,3
핫삼,칼춤,2,포푸니크,2
핫삼,칼춤,2,개굴닌자,2
핫삼,칼춤,2,에이스번,3
핫삼,칼춤,2,알로라 나인테일,2
핫삼,칼춤,2,에써르(수컷),2
핫삼,칼춤,2,워시로토무,3
핫삼,칼춤,2,불카모스,2
핫삼,칼춤,2,빠르모트,3
핫삼,칼춤,2,라우드본,4
핫삼,칼춤,2,삼삼드래,2
핫삼,칼춤,2,메타그로스,3
핫삼,칼춤,2,망나뇽,4
핫삼,칼춤,2,님피아,3
핫삼,칼춤,2,히트로토무,3
핫삼,칼춤,2,거북왕,3
핫삼,칼춤,2,대도각참,2
핫삼,칼춤,2,팬텀,3
핫삼,칼춤,2,마폭시,3
핫삼,칼춤,2,엠페르트,2
핫삼,칼춤,2,번치코,2
핫삼,칼춤,2,대짱이,3
핫삼,칼춤,2,라이츄,2
핫삼,칼춤,2,블래키,3
핫삼,칼춤,2,다크펫,2
핫삼,칼춤,2,더시마사리,4
핫삼,칼춤,2,오롱털,2
핫삼,칼춤,2,픽시,3
핫삼,칼춤,2,카디나르마,3
핫삼,칼춤,2,앱솔,2
핫삼,칼춤,2,찌리배리,4
핫삼,칼춤,2,맘모꾸리,2
핫삼,칼춤,2,파라블레이즈,3
핫삼,칼춤,2,패리퍼,3
핫삼,칼춤,2,찌르호크,4
핫삼,칼춤,2,대검귀,2
핫삼,칼춤,2,마기라스,2
핫삼,칼춤,2,이어롭,2
핫삼,칼춤,2,플라엣테,2
핫삼,칼춤,2,배바닐라,2
핫삼,칼춤,2,드래펄트,3
핫삼,칼춤,2,입치트,3
핫삼,칼춤,2,메가니움,2
핫삼,칼춤,2,메타몽,2
핫삼,칼춤,2,이상해꽃,2
핫삼,칼춤,2,밀로틱,3
핫삼,칼춤,2,스코빌런,2
핫삼,칼춤,2,아쿠스타,2
핫삼,칼춤,2,몰드류,2
핫삼,칼춤,2,조로아크(히스이),2
핫삼,칼춤,2,미끄래곤(히스이),2
핫삼,칼춤,2,잠만보,2
핫삼,칼춤,2,무장조,4
핫삼,칼춤,2,클레스퍼트라,2
핫삼,칼춤,2,창파나이트,2
핫삼,칼춤,2,우츠보트,2
핫삼,칼춤,2,가라르야도킹,3
핫삼,칼춤,2,깜까미,3
핫삼,칼춤,2,엘풍,2
핫삼,칼춤,2,저승갓숭,2
핫삼,칼춤,2,스트린더(하이),4
핫삼,칼춤,2,샤미드,3
핫삼,칼춤,2,사마자르,2
핫삼,칼춤,2,인텔리레온,3
핫삼,칼춤,2,깨비물거미,2
핫삼,칼춤,2,가디안,2
핫삼,칼춤,2,왕구리,3
핫삼,칼춤,2,엘레이드,2
핫삼,칼춤,2,브리무음,3
핫삼,칼춤,2,눈여아,2
핫삼,칼춤,2,어흥염,3
핫삼,칼춤,2,마릴리,3
핫삼,칼춤,2,올리르바,2
핫삼,칼춤,2,스트린더(로우),4
핫삼,칼춤,2,펜드라,2
핫삼,칼춤,2,화염레오,2
핫삼,칼춤,2,윈디(히스이),2
핫삼,칼춤,2,캥카,2
핫삼,칼춤,2,꿈트렁,2
핫삼,칼춤,2,에써르(암컷),2
핫삼,칼춤,2,후딘,2
핫삼,칼춤,2,드래캄,3
픽시,명상,1.5,보만다,3
픽시,명상,1.5,한카리아스,3
픽시,명상,1.5,누리레느,5
픽시,명상,1.5,갑주무사,4
픽시,명상,1.5,하마돈,4
픽시,명상,1.5,루카리오,3
픽시,명상,1.5,드닐레이브,3
픽시,명상,1.5,브리두라스,4
픽시,명상,1.5,타부자고,4
픽시,명상,1.5,따라큐,4
픽시,명상,1.5,고릴타,3
픽시,명상,1.5,킬가르도,4
픽시,명상,1.5,마스카나,3
픽시,명상,1.5,갸라도스,4
픽시,명상,1.5,아머까오,4
픽시,명상,1.5,킬라플로르,6
픽시,명상,1.5,대쓰여너,4
픽시,명상,1.5,리자몽,7
픽시,명상,1.5,포푸니크,4
픽시,명상,1.5,개굴닌자,3
픽시,명상,1.5,에이스번,6
픽시,명상,1.5,알로라 나인테일,4
픽시,명상,1.5,에써르(수컷),4
픽시,명상,1.5,워시로토무,4
픽시,명상,1.5,불카모스,7
픽시,명상,1.5,빠르모트,2
픽시,명상,1.5,라우드본,9
픽시,명상,1.5,삼삼드래,2
픽시,명상,1.5,메타그로스,4
픽시,명상,1.5,망나뇽,3
픽시,명상,1.5,님피아,6
픽시,명상,1.5,히트로토무,6
픽시,명상,1.5,거북왕,4
픽시,명상,1.5,대도각참,4
픽시,명상,1.5,팬텀,5
픽시,명상,1.5,마폭시,7
픽시,명상,1.5,엠페르트,6
픽시,명상,1.5,번치코,4
픽시,명상,1.5,대짱이,4
픽시,명상,1.5,라이츄,4
픽시,명상,1.5,블래키,4
픽시,명상,1.5,다크펫,3
픽시,명상,1.5,더시마사리,10
픽시,명상,1.5,핫삼,3
픽시,명상,1.5,오롱털,3
픽시,명상,1.5,카디나르마,6
픽시,명상,1.5,앱솔,2
픽시,명상,1.5,찌리배리,5
픽시,명상,1.5,맘모꾸리,4
픽시,명상,1.5,파라블레이즈,7
픽시,명상,1.5,패리퍼,4
픽시,명상,1.5,찌르호크,4
픽시,명상,1.5,대검귀,3
픽시,명상,1.5,마기라스,3
픽시,명상,1.5,이어롭,4
픽시,명상,1.5,플라엣테,5
픽시,명상,1.5,배바닐라,3
픽시,명상,1.5,드래펄트,3
픽시,명상,1.5,입치트,3
픽시,명상,1.5,메가니움,4
픽시,명상,1.5,메타몽,3
픽시,명상,1.5,이상해꽃,4
픽시,명상,1.5,밀로틱,6
픽시,명상,1.5,스코빌런,5
픽시,명상,1.5,아쿠스타,4
픽시,명상,1.5,몰드류,3
픽시,명상,1.5,조로아크(히스이),3
픽시,명상,1.5,미끄래곤(히스이),5
픽시,명상,1.5,잠만보,6
픽시,명상,1.5,무장조,4
픽시,명상,1.5,클레스퍼트라,4
픽시,명상,1.5,창파나이트,3
픽시,명상,1.5,우츠보트,4
픽시,명상,1.5,가라르야도킹,8
픽시,명상,1.5,깜까미,3
픽시,명상,1.5,엘풍,3
픽시,명상,1.5,저승갓숭,3
픽시,명상,1.5,스트린더(하이),5
픽시,명상,1.5,샤미드,6
픽시,명상,1.5,사마자르,4
픽시,명상,1.5,인텔리레온,3
픽시,명상,1.5,깨비물거미,5
픽시,명상,1.5,가디안,4
픽시,명상,1.5,왕구리,4
픽시,명상,1.5,엘레이드,3
픽시,명상,1.5,브리무음,4
픽시,명상,1.5,눈여아,3
픽시,명상,1.5,어흥염,4
픽시,명상,1.5,마릴리,4
픽시,명상,1.5,올리르바,4
픽시,명상,1.5,스트린더(로우),5
픽시,명상,1.5,펜드라,3
픽시,명상,1.5,화염레오,6
픽시,명상,1.5,윈디(히스이),7
픽시,명상,1.5,캥카,4
픽시,명상,1.5,꿈트렁,3
픽시,명상,1.5,에써르(암컷),4
픽시,명상,1.5,후딘,4
픽시,명상,1.5,드래캄,4
카디나르마,명상,1.5,보만다,4
카디나르마,명상,1.5,한카리아스,3
카디나르마,명상,1.5,누리레느,3
카디나르마,명상,1.5,갑주무사,3
카디나르마,명상,1.5,하마돈,3
카디나르마,명상,1.5,루카리오,2
카디나르마,명상,1.5,드닐레이브,3
카디나르마,명상,1.5,브리두라스,2
카디나르마,명상,1.5,타부자고,2
카디나르마,명상,1.5,따라큐,3
카디나르마,명상,1.5,고릴타,2
카디나르마,명상,1.5,킬가르도,2
카디나르마,명상,1.5,마스카나,2
카디나르마,명상,1.5,갸라도스,3
카디나르마,명상,1.5,아머까오,2
카디나르마,명상,1.5,킬라플로르,2
카디나르마,명상,1.5,대쓰여너,3
카디나르마,명상,1.5,리자몽,3
카디나르마,명상,1.5,포푸니크,2
카디나르마,명상,1.5,개굴닌자,2
카디나르마,명상,1.5,에이스번,3
카디나르마,명상,1.5,알로라 나인테일,2
카디나르마,명상,1.5,에써르(수컷),3
카디나르마,명상,1.5,워시로토무,3
카디나르마,명상,1.5,불카모스,3
카디나르마,명상,1.5,빠르모트,2
카디나르마,명상,1.5,라우드본,4
카디나르마,명상,1.5,삼삼드래,2
카디나르마,명상,1.5,메타그로스,2
카디나르마,명상,1.5,망나뇽,4
카디나르마,명상,1.5,님피아,4
카디나르마,명상,1.5,히트로토무,3
카디나르마,명상,1.5,거북왕,3
카디나르마,명상,1.5,대도각참,2
카디나르마,명상,1.5,팬텀,2
카디나르마,명상,1.5,마폭시,4
카디나르마,명상,1.5,엠페르트,3
카디나르마,명상,1.5,번치코,2
카디나르마,명상,1.5,대짱이,2
카디나르마,명상,1.5,라이츄,3
카디나르마,명상,1.5,블래키,3
카디나르마,명상,1.5,다크펫,2
카디나르마,명상,1.5,더시마사리,3
카디나르마,명상,1.5,핫삼,2
카디나르마,명상,1.5,오롱털,3
카디나르마,명상,1.5,픽시,3
카디나르마,명상,1.5,앱솔,2
카디나르마,명상,1.5,찌리배리,3
카디나르마,명상,1.5,맘모꾸리,2
카디나르마,명상,1.5,파라블레이즈,3
카디나르마,명상,1.5,패리퍼,3
카디나르마,명상,1.5,찌르호크,3
카디나르마,명상,1.5,대검귀,2
카디나르마,명상,1.5,마기라스,2
카디나르마,명상,1.5,이어롭,2
카디나르마,명상,1.5,플라엣테,3
카디나르마,명상,1.5,배바닐라,2
카디나르마,명상,1.5,드래펄트,3
카디나르마,명상,1.5,입치트,2
카디나르마,명상,1.5,메가니움,2
카디나르마,명상,1.5,메타몽,2
카디나르마,명상,1.5,이상해꽃,2
카디나르마,명상,1.5,밀로틱,4
카디나르마,명상,1.5,스코빌런,3
카디나르마,명상,1.5,아쿠스타,3
카디나르마,명상,1.5,몰드류,2
카디나르마,명상,1.5,조로아크(히스이),2
카디나르마,명상,1.5,미끄래곤(히스이),3
카디나르마,명상,1.5,잠만보,3
카디나르마,명상,1.5,무장조,3
카디나르마,명상,1.5,클레스퍼트라,3
카디나르마,명상,1.5,창파나이트,2
카디나르마,명상,1.5,우츠보트,2
카디나르마,명상,1.5,가라르야도킹,3
카디나르마,명상,1.5,깜까미,3
카디나르마,명상,1.5,엘풍,2
카디나르마,명상,1.5,저승갓숭,3
카디나르마,명상,1.5,스트린더(하이),2
카디나르마,명상,1.5,샤미드,4
카디나르마,명상,1.5,사마자르,3
카디나르마,명상,1.5,인텔리레온,2
카디나르마,명상,1.5,깨비물거미,3
카디나르마,명상,1.5,가디안,3
카디나르마,명상,1.5,왕구리,3
카디나르마,명상,1.5,엘레이드,3
카디나르마,명상,1.5,브리무음,3
카디나르마,명상,1.5,눈여아,2
카디나르마,명상,1.5,어흥염,3
카디나르마,명상,1.5,마릴리,3
카디나르마,명상,1.5,올리르바,2
카디나르마,명상,1.5,스트린더(로우),2
카디나르마,명상,1.5,펜드라,2
카디나르마,명상,1.5,화염레오,2
카디나르마,명상,1.5,윈디(히스이),2
카디나르마,명상,1.5,캥카,3
카디나르마,명상,1.5,꿈트렁,2
카디나르마,명상,1.5,에써르(암컷),3
카디나르마,명상,1.5,후딘,3
카디나르마,명상,1.5,드래캄,2
앱솔,칼춤,2,보만다,2
앱솔,칼춤,2,한카리아스,2
앱솔,칼춤,2,누리레느,3
앱솔,칼춤,2,갑주무사,3
앱솔,칼춤,2,하마돈,3
앱솔,칼춤,2,루카리오,2
앱솔,칼춤,2,드닐레이브,2
앱솔,칼춤,2,브리두라스,2
앱솔,칼춤,2,타부자고,3
앱솔,칼춤,2,따라큐,3
앱솔,칼춤,2,고릴타,3
앱솔,칼춤,2,킬가르도,2
앱솔,칼춤,2,마스카나,2
앱솔,칼춤,2,갸라도스,3
앱솔,칼춤,2,아머까오,4
앱솔,칼춤,2,킬라플로르,3
앱솔,칼춤,2,대쓰여너,2
앱솔,칼춤,2,리자몽,2
앱솔,칼춤,2,포푸니크,2
앱솔,칼춤,2,개굴닌자,2
앱솔,칼춤,2,에이스번,2
앱솔,칼춤,2,알로라 나인테일,2
앱솔,칼춤,2,에써르(수컷),2
앱솔,칼춤,2,워시로토무,3
앱솔,칼춤,2,불카모스,2
앱솔,칼춤,2,빠르모트,2
앱솔,칼춤,2,라우드본,3
앱솔,칼춤,2,삼삼드래,2
앱솔,칼춤,2,메타그로스,2
앱솔,칼춤,2,망나뇽,2
앱솔,칼춤,2,님피아,3
앱솔,칼춤,2,히트로토무,2
앱솔,칼춤,2,거북왕,3
앱솔,칼춤,2,대도각참,2
앱솔,칼춤,2,팬텀,2
앱솔,칼춤,2,마폭시,2
앱솔,칼춤,2,엠페르트,2
앱솔,칼춤,2,번치코,2
앱솔,칼춤,2,대짱이,3
앱솔,칼춤,2,라이츄,2
앱솔,칼춤,2,블래키,3
앱솔,칼춤,2,다크펫,2
앱솔,칼춤,2,더시마사리,3
앱솔,칼춤,2,핫삼,3
앱솔,칼춤,2,오롱털,2
앱솔,칼춤,2,픽시,4
앱솔,칼춤,2,카디나르마,2
앱솔,칼춤,2,찌리배리,4
앱솔,칼춤,2,맘모꾸리,2
앱솔,칼춤,2,파라블레이즈,2
앱솔,칼춤,2,패리퍼,2
앱솔,칼춤,2,찌르호크,3
앱솔,칼춤,2,대검귀,2
앱솔,칼춤,2,마기라스,2
앱솔,칼춤,2,이어롭,2
앱솔,칼춤,2,플라엣테,3
앱솔,칼춤,2,배바닐라,2
앱솔,칼춤,2,드래펄트,2
앱솔,칼춤,2,입치트,3
앱솔,칼춤,2,메가니움,3
앱솔,칼춤,2,메타몽,2
앱솔,칼춤,2,이상해꽃,3
앱솔,칼춤,2,밀로틱,3
앱솔,칼춤,2,스코빌런,2
앱솔,칼춤,2,아쿠스타,2
앱솔,칼춤,2,몰드류,2
앱솔,칼춤,2,조로아크(히스이),2
앱솔,칼춤,2,미끄래곤(히스이),2
앱솔,칼춤,2,잠만보,2
앱솔,칼춤,2,무장조,4
앱솔,칼춤,2,클레스퍼트라,2
앱솔,칼춤,2,창파나이트,2
앱솔,칼춤,2,우츠보트,3
앱솔,칼춤,2,가라르야도킹,2
앱솔,칼춤,2,깜까미,2
앱솔,칼춤,2,엘풍,3
앱솔,칼춤,2,저승갓숭,3
앱솔,칼춤,2,스트린더(하이),2
앱솔,칼춤,2,샤미드,3
앱솔,칼춤,2,사마자르,2
앱솔,칼춤,2,인텔리레온,3
앱솔,칼춤,2,깨비물거미,2
앱솔,칼춤,2,가디안,3
앱솔,칼춤,2,왕구리,3
앱솔,칼춤,2,엘레이드,2
앱솔,칼춤,2,브리무음,3
앱솔,칼춤,2,눈여아,2
앱솔,칼춤,2,어흥염,3
앱솔,칼춤,2,마릴리,3
앱솔,칼춤,2,올리르바,2
앱솔,칼춤,2,스트린더(로우),2
앱솔,칼춤,2,펜드라,2
앱솔,칼춤,2,화염레오,2
앱솔,칼춤,2,윈디(히스이),2
앱솔,칼춤,2,캥카,2
앱솔,칼춤,2,꿈트렁,2
앱솔,칼춤,2,에써르(암컷),2
앱솔,칼춤,2,후딘,2
앱솔,칼춤,2,드래캄,3
파라블레이즈,칼춤,2,보만다,3
파라블레이즈,칼춤,2,한카리아스,3
파라블레이즈,칼춤,2,누리레느,2
파라블레이즈,칼춤,2,갑주무사,3
파라블레이즈,칼춤,2,하마돈,3
파라블레이즈,칼춤,2,루카리오,2
파라블레이즈,칼춤,2,드닐레이브,2
파라블레이즈,칼춤,2,브리두라스,2
파라블레이즈,칼춤,2,타부자고,2
파라블레이즈,칼춤,2,따라큐,2
파라블레이즈,칼춤,2,고릴타,2
파라블레이즈,칼춤,2,킬가르도,2
파라블레이즈,칼춤,2,마스카나,2
파라블레이즈,칼춤,2,갸라도스,3
파라블레이즈,칼춤,2,아머까오,3
파라블레이즈,칼춤,2,킬라플로르,3
파라블레이즈,칼춤,2,대쓰여너,2
파라블레이즈,칼춤,2,리자몽,3
파라블레이즈,칼춤,2,포푸니크,2
파라블레이즈,칼춤,2,개굴닌자,2
파라블레이즈,칼춤,2,에이스번,2
파라블레이즈,칼춤,2,알로라 나인테일,2
파라블레이즈,칼춤,2,에써르(수컷),2
파라블레이즈,칼춤,2,워시로토무,2
파라블레이즈,칼춤,2,불카모스,3
파라블레이즈,칼춤,2,빠르모트,2
파라블레이즈,칼춤,2,라우드본,2
파라블레이즈,칼춤,2,삼삼드래,2
파라블레이즈,칼춤,2,메타그로스,2
파라블레이즈,칼춤,2,망나뇽,3
파라블레이즈,칼춤,2,님피아,3
파라블레이즈,칼춤,2,히트로토무,2
파라블레이즈,칼춤,2,거북왕,3
파라블레이즈,칼춤,2,대도각참,2
파라블레이즈,칼춤,2,팬텀,2
파라블레이즈,칼춤,2,마폭시,2
파라블레이즈,칼춤,2,엠페르트,2
파라블레이즈,칼춤,2,번치코,2
파라블레이즈,칼춤,2,대짱이,3
파라블레이즈,칼춤,2,라이츄,2
파라블레이즈,칼춤,2,블래키,3
파라블레이즈,칼춤,2,다크펫,2
파라블레이즈,칼춤,2,더시마사리,3
파라블레이즈,칼춤,2,핫삼,2
파라블레이즈,칼춤,2,오롱털,3
파라블레이즈,칼춤,2,픽시,3
파라블레이즈,칼춤,2,카디나르마,2
파라블레이즈,칼춤,2,앱솔,2
파라블레이즈,칼춤,2,찌리배리,3
파라블레이즈,칼춤,2,맘모꾸리,2
파라블레이즈,칼춤,2,패리퍼,3
파라블레이즈,칼춤,2,찌르호크,4
파라블레이즈,칼춤,2,대검귀,2
파라블레이즈,칼춤,2,마기라스,2
파라블레이즈,칼춤,2,이어롭,2
파라블레이즈,칼춤,2,플라엣테,2
파라블레이즈,칼춤,2,배바닐라,2
파라블레이즈,칼춤,2,드래펄트,2
파라블레이즈,칼춤,2,입치트,2
파라블레이즈,칼춤,2,메가니움,2
파라블레이즈,칼춤,2,메타몽,2
파라블레이즈,칼춤,2,이상해꽃,2
파라블레이즈,칼춤,2,밀로틱,3
파라블레이즈,칼춤,2,스코빌런,2
파라블레이즈,칼춤,2,아쿠스타,2
파라블레이즈,칼춤,2,몰드류,2
파라블레이즈,칼춤,2,조로아크(히스이),2
파라블레이즈,칼춤,2,미끄래곤(히스이),2
파라블레이즈,칼춤,2,잠만보,2
파라블레이즈,칼춤,2,무장조,3
파라블레이즈,칼춤,2,클레스퍼트라,2
파라블레이즈,칼춤,2,창파나이트,2
파라블레이즈,칼춤,2,우츠보트,2
파라블레이즈,칼춤,2,가라르야도킹,2
파라블레이즈,칼춤,2,깜까미,2
파라블레이즈,칼춤,2,엘풍,2
파라블레이즈,칼춤,2,저승갓숭,2
파라블레이즈,칼춤,2,스트린더(하이),2
파라블레이즈,칼춤,2,샤미드,3
파라블레이즈,칼춤,2,사마자르,2
파라블레이즈,칼춤,2,인텔리레온,2
파라블레이즈,칼춤,2,깨비물거미,2
파라블레이즈,칼춤,2,가디안,2
파라블레이즈,칼춤,2,왕구리,2
파라블레이즈,칼춤,2,엘레이드,2
파라블레이즈,칼춤,2,브리무음,2
파라블레이즈,칼춤,2,눈여아,2
파라블레이즈,칼춤,2,어흥염,3
파라블레이즈,칼춤,2,마릴리,3
파라블레이즈,칼춤,2,올리르바,2
파라블레이즈,칼춤,2,스트린더(로우),2
파라블레이즈,칼춤,2,펜드라,2
파라블레이즈,칼춤,2,화염레오,2
파라블레이즈,칼춤,2,윈디(히스이),2
파라블레이즈,칼춤,2,캥카,2
파라블레이즈,칼춤,2,꿈트렁,2
파라블레이즈,칼춤,2,에써르(암컷),2
파라블레이즈,칼춤,2,후딘,2
파라블레이즈,칼춤,2,드래캄,2
대검귀,칼춤,2,보만다,2
대검귀,칼춤,2,한카리아스,2
대검귀,칼춤,2,누리레느,4
대검귀,칼춤,2,갑주무사,3
대검귀,칼춤,2,하마돈,3
대검귀,칼춤,2,루카리오,2
대검귀,칼춤,2,드닐레이브,3
대검귀,칼춤,2,브리두라스,3
대검귀,칼춤,2,타부자고,2
대검귀,칼춤,2,따라큐,3
대검귀,칼춤,2,고릴타,3
대검귀,칼춤,2,킬가르도,2
대검귀,칼춤,2,마스카나,2
대검귀,칼춤,2,갸라도스,4
대검귀,칼춤,2,아머까오,4
대검귀,칼춤,2,킬라플로르,2
대검귀,칼춤,2,대쓰여너,2
대검귀,칼춤,2,리자몽,2
대검귀,칼춤,2,포푸니크,3
대검귀,칼춤,2,개굴닌자,2
대검귀,칼춤,2,에이스번,2
대검귀,칼춤,2,알로라 나인테일,3
대검귀,칼춤,2,에써르(수컷),2
대검귀,칼춤,2,워시로토무,3
대검귀,칼춤,2,불카모스,2
대검귀,칼춤,2,빠르모트,3
대검귀,칼춤,2,라우드본,3
대검귀,칼춤,2,삼삼드래,3
대검귀,칼춤,2,메타그로스,2
대검귀,칼춤,2,망나뇽,2
대검귀,칼춤,2,님피아,3
대검귀,칼춤,2,히트로토무,2
대검귀,칼춤,2,거북왕,3
대검귀,칼춤,2,대도각참,2
대검귀,칼춤,2,팬텀,2
대검귀,칼춤,2,마폭시,2
대검귀,칼춤,2,엠페르트,3
대검귀,칼춤,2,번치코,2
대검귀,칼춤,2,대짱이,3
대검귀,칼춤,2,라이츄,2
대검귀,칼춤,2,블래키,3
대검귀,칼춤,2,다크펫,2
대검귀,칼춤,2,더시마사리,4
대검귀,칼춤,2,핫삼,3
대검귀,칼춤,2,오롱털,3
대검귀,칼춤,2,픽시,4
대검귀,칼춤,2,카디나르마,2
대검귀,칼춤,2,앱솔,2
대검귀,칼춤,2,찌리배리,4
대검귀,칼춤,2,맘모꾸리,2
대검귀,칼춤,2,파라블레이즈,2
대검귀,칼춤,2,패리퍼,3
대검귀,칼춤,2,찌르호크,3
대검귀,칼춤,2,마기라스,2
대검귀,칼춤,2,이어롭,2
대검귀,칼춤,2,플라엣테,3
대검귀,칼춤,2,배바닐라,2
대검귀,칼춤,2,드래펄트,2
대검귀,칼춤,2,입치트,3
대검귀,칼춤,2,메가니움,3
대검귀,칼춤,2,메타몽,2
대검귀,칼춤,2,이상해꽃,3
대검귀,칼춤,2,밀로틱,4
대검귀,칼춤,2,스코빌런,3
대검귀,칼춤,2,아쿠스타,2
대검귀,칼춤,2,몰드류,2
대검귀,칼춤,2,조로아크(히스이),2
대검귀,칼춤,2,미끄래곤(히스이),3
대검귀,칼춤,2,잠만보,3
대검귀,칼춤,2,무장조,4
대검귀,칼춤,2,클레스퍼트라,2
대검귀,칼춤,2,창파나이트,3
대검귀,칼춤,2,우츠보트,3
대검귀,칼춤,2,가라르야도킹,2
대검귀,칼춤,2,깜까미,3
대검귀,칼춤,2,엘풍,2
대검귀,칼춤,2,저승갓숭,3
대검귀,칼춤,2,스트린더(하이),3
대검귀,칼춤,2,샤미드,3
대검귀,칼춤,2,사마자르,2
